driver_id,seed,time_slice,hour_start,hour_end,route_idx,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,nominal_route_value,observable_route_value,walk_route_value,route_distance_miles,observability_profile,observability_ablation,use_urban_context
4,45,all_day,,,1,32,32,14,9,15.010657785179015,10.76061115835959,10.42319693018901,20.50648091764326,calibrated,full,True
4,46,all_day,,,0,11,11,6,1,-0.495670274771026,-2.55574099818484,-1.1746640305721847,19.769657126523917,calibrated,full,True
4,46,all_day,,,1,32,32,14,9,15.010657785179015,10.76061115835959,10.42319693018901,20.50648091764326,calibrated,full,True
5,42,all_day,,,0,5,5,9,6,22.92014987510408,17.65932127201311,19.55993305617107,14.671418096859583,calibrated,full,True
5,42,all_day,,,1,22,22,37,33,36.45828476269775,30.79862060101089,31.52375413471014,15.36076901089888,calibrated,full,True
5,43,all_day,,,0,5,5,9,6,22.92014987510408,17.65932127201311,19.55993305617107,14.671418096859583,calibrated,full,True
5,43,all_day,,,1,22,22,37,33,36.45828476269775,30.79862060101089,31.52375413471014,15.36076901089888,calibrated,full,True
5,44,all_day,,,0,5,5,9,6,22.92014987510408,17.65932127201311,19.55993305617107,14.671418096859583,calibrated,full,True
5,44,all_day,,,1,22,22,37,33,36.45828476269775,30.79862060101089,31.52375413471014,15.36076901089888,calibrated,full,True
5,45,all_day,,,0,5,5,9,6,22.92014987510408,17.65932127201311,19.55993305617107,14.671418096859583,calibrated,full,True
5,45,all_day,,,1,22,22,37,33,36.45828476269775,30.79862060101089,31.52375413471014,15.36076901089888,calibrated,full,True
5,46,all_day,,,0,5,5,9,6,22.92014987510408,17.65932127201311,19.55993305617107,14.671418096859583,calibrated,full,True
5,46,all_day,,,1,22,22,37,33,36.45828476269775,30.79862060101089,31.52375413471014,15.36076901089888,calibrated,full,True
6,42,all_day,,,0,33,33,28,23,21.608409658617816,17.227989426055906,17.291286104272018,18.12177662892863,calibrated,full,True
6,42,all_day,,,1,24,24,3,1,-8.981099084096588,-9.66397737651612,-9.974147979617666,19.747909080741174,calibrated,full,True
