driver_id,seed,time_slice,hour_start,hour_end,route_idx,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,nominal_route_value,observable_route_value,walk_route_value,route_distance_miles,observability_profile,observability_ablation,use_urban_context
5,44,all_day,,,1,6,6,11,5,26.45828476269775,19.207273242737962,21.306615799434965,15.36076901089888,calibrated,full,False
6,42,all_day,,,0,5,5,0,0,-12.141590341382182,-12.141590341382182,-12.141590341382182,18.12177662892863,calibrated,full,False
6,42,all_day,,,1,3,3,0,0,-13.231099084096588,-13.231099084096588,-13.231099084096588,19.747909080741174,calibrated,full,False
6,43,all_day,,,0,5,5,0,0,-12.141590341382182,-12.141590341382182,-12.141590341382182,18.12177662892863,calibrated,full,False
6,43,all_day,,,1,3,3,0,0,-13.231099084096588,-13.231099084096588,-13.231099084096588,19.747909080741174,calibrated,full,False
6,44,all_day,,,0,5,5,0,0,-12.141590341382182,-12.141590341382182,-12.141590341382182,18.12177662892863,calibrated,full,False
6,44,all_day,,,1,3,3,0,0,-13.231099084096588,-13.231099084096588,-13.231099084096588,19.747909080741174,calibrated,full,False
7,42,all_day,,,0,21,21,14,8,19.752830974188175,15.042607306272622,15.217388756373733,7.458461232554961,calibrated,full,False
7,42,all_day,,,1,23,23,25,13,29.27352206494588,21.910766501056465,26.46230589076005,8.173847664259883,calibrated,full,False
7,43,all_day,,,0,21,21,14,8,19.752830974188175,15.042607306272622,15.217388756373733,7.458461232554961,calibrated,full,False
7,43,all_day,,,1,23,23,25,13,29.27352206494588,21.910766501056465,26.46230589076005,8.173847664259883,calibrated,full,False
7,44,all_day,,,0,21,21,14,8,19.752830974188175,15.042607306272622,15.217388756373733,7.458461232554961,calibrated,full,False
7,44,all_day,,,1,23,23,25,13,29.27352206494588,21.910766501056465,26.46230589076005,8.173847664259883,calibrated,full,False
8,42,all_day,,,0,3,3,3,2,26.428601165695255,18.88620537702038,22.79029235703242,17.643878857171263,calibrated,full,False
8,43,all_day,,,0,3,3,3,2,26.428601165695255,18.88620537702038,22.79029235703242,17.643878857171263,calibrated,full,False
8,44,all_day,,,0,3,3,3,2,26.428601165695255,18.88620537702038,22.79029235703242,17.643878857171263,calibrated,full,False
9,42,all_day,,,0,5,5,0,0,-5.010532889258951,-5.010532889258951,-5.010532889258951,7.478407297401419,calibrated,full,False
9,42,all_day,,,1,6,6,0,0,-5.5421315570358045,-5.5421315570358045,-5.5421315570358045,8.271838144829559,calibrated,full,False
9,43,all_day,,,0,5,5,0,0,-5.010532889258951,-5.010532889258951,-5.010532889258951,7.478407297401419,calibrated,full,False
9,43,all_day,,,1,6,6,0,0,-5.5421315570358045,-5.5421315570358045,-5.5421315570358045,8.271838144829559,calibrated,full,False
9,44,all_day,,,0,5,5,0,0,-5.010532889258951,-5.010532889258951,-5.010532889258951,7.478407297401419,calibrated,full,False
